environ_var_code,woreda_name,WID,week_epidemiar,ref_value,ref_sd,ref_n,ref_max,ref_uq,ref_median,ref_lq,ref_min,old_environ_var_code
ndwi6,Baso Liben,96,4,-0.0796820834503867,0.0130863090718946,15,-0.0584312594142796,-0.0716816051174435,-0.0770097762346942,-0.0934833945458313,-0.0997229525292631,ndwi6
tmpart,Baso Liben,96,5,0.779078968050699,1.27875606344593,15,3.97224111297474,0.755318396299908,0.253764858321883,0.0169181638208927,0,tmpart
tmpac,Baso Liben,96,5,15.7579405571042,17.5112278949431,15,57.7424547058926,24.5114604207225,13.028022859484,0.0250948324090204,0,tmpac
totprec,Baso Liben,96,5,15.7579405571042,17.5112278949431,15,57.7424547058926,24.5114604207225,13.028022859484,0.0250948324090204,0,pmmc
lst_day,Baso Liben,96,5,36.9264726198137,1.17423816344959,15,39.1143010252816,37.9240520737355,36.4622545820626,35.9900510808986,35.5983199561889,lstd
lst_mean,Baso Liben,96,5,27.5711217495163,0.751219905721812,15,29.4417770787033,27.9718571110601,27.406884915144,27.0618720643866,26.4330218300637,lstm
lst_night,Baso Liben,96,5,18.218296501757,0.751117955385558,15,19.7692531621366,18.7609898240529,18.2677288457806,17.6737354661491,16.8795991250721,lstn
ndvi,Baso Liben,96,5,0.273950876283662,0.0137484687805041,15,0.297124447450391,0.281653663896759,0.271797289034461,0.26519052764653,0.251739877503318,ndvi
savi,Baso Liben,96,5,0.170108603951692,0.0070264969794425,15,0.179548487091765,0.176090406695237,0.172414029724466,0.16471745486263,0.156796073077045,savi
evi,Baso Liben,96,5,0.152174219129012,0.0067764181050789,15,0.161419313303411,0.157661901258134,0.154045451547076,0.14719701180934,0.13922276590555,evi
ndwi5,Baso Liben,96,5,-0.112803859462557,0.00663362716096178,15,-0.100590901309147,-0.106283387375906,-0.113320956455264,-0.119309060001564,-0.121676756923514,ndwi5
ndwi6,Baso Liben,96,5,-0.0867289574417836,0.0136786252592305,15,-0.0636072157135585,-0.0779820919733277,-0.083670245264007,-0.0983438286783612,-0.106295273489791,ndwi6
tmpart,Baso Liben,96,6,0.717384937678962,1.09482471974893,15,3.51111672788046,1.08811502598895,0.135347336918103,0.00885313571125049,0,tmpart
tmpac,Baso Liben,96,6,14.9081756799098,21.1903519965142,15,67.399246763112,33.2549561853723,3.46433206122829,0.0114672567432728,0,tmpac
totprec,Baso Liben,96,6,14.6772202091613,21.342322619619,15,67.399246763112,33.2549561853723,0.382660504895295,0,0,pmmc
lst_day,Baso Liben,96,6,37.5272859308353,0.950780314253287,15,39.3816136789097,37.9269334925474,37.4644146868967,37.0643410023803,35.8466156049203,lstd
lst_mean,Baso Liben,96,6,27.9931243006729,0.592091592775576,15,29.0149010583144,28.4262362179885,27.9732567431536,27.4013734538939,27.1503766187836,lstm
lst_night,Baso Liben,96,6,18.4589626814437,0.504116458224807,15,19.2753555656286,18.8565653674506,18.5274352204917,18.0901080942837,17.3631380060601,lstn
ndvi,Baso Liben,96,6,0.265803006438021,0.0128879657168196,15,0.287143041156482,0.276489699501189,0.26255245171417,0.257067497052653,0.244203094918567,ndvi
savi,Baso Liben,96,6,0.165691763039626,0.00683229230201914,15,0.174453181814098,0.171237712877737,0.167595091075274,0.159874902885137,0.152757707235552,savi
evi,Baso Liben,96,6,0.147937585327094,0.00653640424136346,15,0.156420427534096,0.153120093596443,0.149836535682339,0.142530255524823,0.13554751734616,evi
ndwi5,Baso Liben,96,6,-0.113912638767836,0.00608847472115874,15,-0.102613792553947,-0.109069471181784,-0.11445056996692,-0.120289133842421,-0.121827130723331,ndwi5
ndwi6,Baso Liben,96,6,-0.0916681218382787,0.01274815167374,15,-0.0694037891844009,-0.0830424659695124,-0.0933066535610424,-0.100434246775484,-0.112157495778478,ndwi6
tmpart,Baso Liben,96,7,1.81201425044168,4.16380021557779,15,14.6322460140509,0.470732333872358,0.118482949697631,0.0211410361394892,0,tmpart
tmpac,Baso Liben,96,7,15.0624984358099,26.7262861793387,15,90.3254855328661,17.3163888806375,1.71653871582156,0,0,tmpac
totprec,Baso Liben,96,7,14.8232024631455,26.8512003977341,15,90.3254855328661,17.3163888806375,0.679378014850969,0,0,pmmc
lst_day,Baso Liben,96,7,38.5129066693056,1.42858261137412,15,40.6577811638666,39.9597638323082,38.1186595416596,37.496317914753,36.4945129227489,lstd
lst_mean,Baso Liben,96,7,28.662183565263,1.00787019747878,15,30.5600702026925,29.3942310029362,28.4726899106978,28.0894999079611,27.0213940938314,lstm
lst_night,Baso Liben,96,7,18.8095214060589,0.844940047912823,15,20.5179624736469,19.1729652200972,18.6601123584575,18.3188655476835,17.5482752742887,lstn
ndvi,Baso Liben,96,7,0.258468925933423,0.0131152872888572,15,0.281719730168771,0.268787375177602,0.255510611892962,0.25356618361117,0.234711189391149,ndvi
savi,Baso Liben,96,7,0.162150016876041,0.0069637123753194,15,0.17225453518947,0.167054596078078,0.163297941491559,0.158293039114962,0.147109496236875,savi
evi,Baso Liben,96,7,0.144571905983993,0.006610762608705,15,0.154264023632403,0.149102080703317,0.145629153761191,0.140880318041267,0.130428329600275,evi
ndwi5,Baso Liben,96,7,-0.113703471179649,0.00609458874163857,15,-0.104291881562207,-0.109433201161264,-0.113458473524998,-0.11876076604925,-0.123164858011351,ndwi5
ndwi6,Baso Liben,96,7,-0.095183260241154,0.0119241487169601,15,-0.0771939499664783,-0.0852868900286743,-0.0959960620031677,-0.102879444509717,-0.117273850243176,ndwi6
tmpart,Baso Liben,96,8,1.13124636012884,1.94812753385417,15,7.44200034657663,1.6587819394985,0.253302234402267,0.056392190777174,0,tmpart
tmpac,Baso Liben,96,8,5.20829410393233,8.6185968619008,15,26.8465590001764,4.71783454997404,1.06194209706926,0.00359033691003405,0,tmpac
totprec,Baso Liben,96,8,5.27420311145429,8.57961454645579,15,26.8465590001764,4.71783454997404,1.06194209706926,0.0635810035431578,0,pmmc
lst_day,Baso Liben,96,8,39.7007003678732,2.00755932992075,15,42.316412634614,40.8535593250283,39.9124320458897,39.5214775265965,35.5579828595683,lstd
lst_mean,Baso Liben,96,8,29.425239580957,1.31607100773405,15,31.2151449067861,30.3450733420636,29.6218383895716,29.0583573420143,26.1998085648629,lstm
lst_night,Baso Liben,96,8,19.1312899728776,0.898440403007424,15,20.4258802616777,19.7558499983793,19.0671288145619,18.6484120751401,16.7438915532552,lstn
ndvi,Baso Liben,96,8,0.251898845417971,0.0130083820339377,15,0.274802306964059,0.263849707211647,0.24868698016881,0.243588351663037,0.23420225752281,ndvi
savi,Baso Liben,96,8,0.159360930524967,0.00694134829646894,15,0.170406468259253,0.164750615818383,0.160538776205977,0.153156913827409,0.146829814649731,savi
evi,Baso Liben,96,8,0.141963217059587,0.00655524857853395,15,0.152672070276293,0.147025080034078,0.14296916036923,0.136519384939023,0.130128209365943,evi
ndwi5,Baso Liben,96,8,-0.112988761315774,0.00672582338928551,15,-0.101565794697922,-0.107510148951456,-0.112752410699123,-0.119944744163163,-0.12248705831448,ndwi5
ndwi6,Baso Liben,96,8,-0.0980708994318832,0.0121906908281725,15,-0.0805220492381809,-0.0863956918587738,-0.102036619707337,-0.105017494776676,-0.117293113695353,ndwi6
tmpart,Baso Liben,96,9,1.92150070701683,3.16059825473413,15,10.006938861016,2.2821461989985,0.477335655735154,0.0874079724578504,0.0317172202232838,tmpart
tmpac,Baso Liben,96,9,8.64301223824221,15.1243965327244,15,46.7188846647059,8.38149451168394,0.0490513539664235,0.00120670523447835,0,tmpac
totprec,Baso Liben,96,9,7.69529653689021,15.1954812990117,15,46.7188846647059,7.11437071565632,0.0344205664482604,0,0,pmmc
lst_day,Baso Liben,96,9,40.1428443649931,0.965761604790549,15,42.0430716255624,40.5838512110758,40.3040035408027,39.5683922495933,38.3670598749273,lstd
lst_mean,Baso Liben,96,9,29.652531390813,0.702016774365985,15,31.0005898197446,30.1024277761428,29.6987880251009,29.3795216911128,28.2612332283545,lstm
lst_night,Baso Liben,96,9,19.1642213144751,0.765314749564809,15,20.2480510369445,19.892392878357,19.0963896486352,18.8866925462764,17.2899732010188,lstn
ndvi,Baso Liben,96,9,0.248386516766539,0.011212349440945,15,0.267772161362821,0.260429045206324,0.245369436333408,0.240264132709534,0.233626295746396,ndvi
savi,Baso Liben,96,9,0.157491810584665,0.0059630637556892,15,0.169762012942105,0.162516221907947,0.158209484127844,0.152443261089188,0.149549969863564,savi
evi,Baso Liben,96,9,0.140183602596998,0.00565904423481551,15,0.151978354349871,0.145015500535166,0.140821327435059,0.135233243084763,0.132522626303813,evi
ndwi5,Baso Liben,96,9,-0.114054380022681,0.00697016511566416,15,-0.10199551391374,-0.109185353602425,-0.113311666914724,-0.12078763687154,-0.125202953686167,ndwi5
ndwi6,Baso Liben,96,9,-0.101692482797543,0.0128077129029804,15,-0.0813547112373916,-0.0896497946840225,-0.103806168035187,-0.113364618788648,-0.120187278180488,ndwi6
tmpart,Baso Liben,96,10,6.47979932064282,8.63946414520334,15,24.2435225236791,14.8482591226339,2.18339817370085,0.0366590136995982,0,tmpart
tmpac,Baso Liben,96,10,3.73859262127278,6.04802426440218,15,23.3406469665279,5.19729955729609,1.39130998330894,0.0288559547064923,0,tmpac
totprec,Baso Liben,96,10,3.73859262127278,6.04802426440218,15,23.3406469665279,5.19729955729609,1.39130998330894,0.0288559547064923,0,pmmc
lst_day,Baso Liben,96,10,40.0729389351709,1.46289935216376,15,43.6253083189009,40.6614558181233,40.0782127107649,38.9594940348856,37.649865967765,lstd
lst_mean,Baso Liben,96,10,29.5826948222547,1.03179924621025,15,31.7475245699912,30.156349213568,29.6942032966479,28.9417138896124,27.2047873644174,lstm
lst_night,Baso Liben,96,10,19.1013924907524,0.878151314107449,15,20.1771709536982,19.722562516716,19.122338851993,18.8116562490976,16.7768165314907,lstn
ndvi,Baso Liben,96,10,0.245600706345799,0.00885888840039034,15,0.26113554398941,0.253046693161415,0.242927408118976,0.239883800764942,0.234070683010569,ndvi
savi,Baso Liben,96,10,0.155437622634053,0.00482943304508123,15,0.168492238168754,0.15832660708369,0.153822917884693,0.151877575067522,0.150538777564213,savi
evi,Baso Liben,96,10,0.138349636839632,0.00462553831651836,15,0.150727040456048,0.140780990990957,0.1368006503008,0.134835577848947,0.133427560406161,evi
ndwi5,Baso Liben,96,10,-0.116223733109356,0.00719418749699709,15,-0.100653774314316,-0.111692983510066,-0.116451224134045,-0.120755315562399,-0.129244486178806,ndwi5
ndwi6,Baso Liben,96,10,-0.107797972341522,0.0128740878743292,15,-0.0794157165529329,-0.0960513607461508,-0.112756198721471,-0.117606631726683,-0.126299966715852,ndwi6
tmpart,Baso Liben,96,11,13.9921388655338,18.9430432304303,15,69.9620766183206,21.938247420464,7.9155471499497,0.666907914168738,0.110861568775498,tmpart
tmpac,Baso Liben,96,11,5.35238313172453,10.2300565359621,15,38.8939258892448,6.530590435099,0.946310905042789,0.0412527636202666,0,tmpac
totprec,Baso Liben,96,11,5.35238313172453,10.2300565359621,15,38.8939258892448,6.530590435099,0.946310905042789,0.0412527636202666,0,pmmc
lst_day,Baso Liben,96,11,39.1091226019409,3.65013821735662,15,44.9143879253807,41.5844491347997,39.4284361088457,37.9241967699396,30.4015012865518,lstd
lst_mean,Baso Liben,96,11,28.61122093256,2.57704702374934,15,32.5105272605016,30.2324026395445,29.0919972370573,28.0102698730219,22.8240444522434,lstm
lst_night,Baso Liben,96,11,18.1563689245367,1.96132036539352,15,20.2147555172892,19.8767964745883,18.7186135620537,16.1000840795417,14.4920112980324,lstn
ndvi,Baso Liben,96,11,0.24673333829435,0.0110174794746731,15,0.264169575082173,0.257466913434556,0.24643543157359,0.237408389337027,0.230649776868037,ndvi
savi,Baso Liben,96,11,0.155576198559543,0.00476362155082128,15,0.166934575328995,0.157723492339809,0.154317251204051,0.153271023409637,0.149299027438437,savi
evi,Baso Liben,96,11,0.138463898826922,0.00451171585937148,15,0.149156921158522,0.140445862179249,0.13727776950902,0.136205429930063,0.132272908345354,evi
ndwi5,Baso Liben,96,11,-0.116000240458345,0.0069763517691009,15,-0.102817411414912,-0.11197103853366,-0.115555503676623,-0.120172550692681,-0.132212737135917,ndwi5
ndwi6,Baso Liben,96,11,-0.112673118873267,0.0106479307352241,15,-0.0927584951880469,-0.103086195875202,-0.115124210934524,-0.119199899069818,-0.131266595087335,ndwi6
tmpart,Baso Liben,96,12,11.0293143615783,9.45690441656533,15,32.1774683443691,17.6628555929773,8.62719450674211,2.14025034829083,0.172189351888908,tmpart
tmpac,Baso Liben,96,12,1.59182247144338,3.9490626107445,15,15.5177289151975,1.23995202633189,0.0344111107595574,0,0,tmpac
totprec,Baso Liben,96,12,1.59182247144338,3.9490626107445,15,15.5177289151975,1.23995202633189,0.0344111107595574,0,0,pmmc
lst_day,Baso Liben,96,12,39.6815845830567,2.43487715812955,15,44.2350466087922,41.7251985189463,39.6866590026754,37.9045487649035,35.4090514541601,lstd
lst_mean,Baso Liben,96,12,28.8486048632484,2.03760025532594,15,31.854568512022,30.5417126367395,28.3494665774372,27.9073291093576,25.3812358278221,lstm
lst_night,Baso Liben,96,12,18.2299750110489,2.12387559642667,15,20.9844779692748,19.388148840379,18.4386861328681,17.5814805774413,11.8566074715793,lstn
ndvi,Baso Liben,96,12,0.249110817310379,0.0175789696835678,14,0.28216237397421,0.260296112484117,0.248371229419844,0.2348908023488,0.226541638342224,ndvi
savi,Baso Liben,96,12,0.157675316609249,0.00886720639939398,14,0.176586224108428,0.160012460667447,0.154946687914799,0.151705994525429,0.148777391731276,savi
evi,Baso Liben,96,12,0.14038736984367,0.00837033750073803,14,0.158345811876521,0.142463096888088,0.138006160822884,0.134966256153085,0.131793216796834,evi
ndwi5,Baso Liben,96,12,-0.113704022613589,0.00975784730201082,14,-0.0969706215351095,-0.106738892059251,-0.11352931525945,-0.12018036798424,-0.137319263500853,ndwi5
ndwi6,Baso Liben,96,12,-0.113162864248737,0.0146054128712155,14,-0.0920344162358063,-0.10097211084703,-0.113469327625255,-0.121193897160606,-0.147096640987111,ndwi6
tmpart,Baso Liben,96,13,5.4044650046004,6.83098008092945,15,26.4018133058462,7.22043848290804,4.05013079840674,0.293469310481393,0,tmpart
tmpac,Baso Liben,96,13,5.47810667676926,12.0244927562704,15,40.3406872734117,0.566709958292443,3.03952644268672e-6,0,0,tmpac
totprec,Baso Liben,96,13,5.47810667676926,12.0244927562704,15,40.3406872734117,0.566709958292443,3.03952644268672e-6,0,0,pmmc
lst_day,Baso Liben,96,13,41.0475810081928,2.67093510755443,14,44.5652547159613,43.8270738630418,40.8794140179587,39.0125700720189,36.6570560611651,lstd
lst_mean,Baso Liben,96,13,30.0768408334821,1.72987214574843,14,32.7924843567413,31.045576712663,30.2653868926011,29.1411228798331,26.7459399015663,lstm
lst_night,Baso Liben,96,13,19.2860579288187,1.58160111088757,15,21.6957819506566,20.4497878249284,19.4575164270101,18.613492273545,16.3610045576094,lstn
ndvi,Baso Liben,96,13,0.252191433483894,0.0211214782880743,14,0.292131985035695,0.264486066304752,0.247527874364542,0.237379916044043,0.224770050137306,ndvi
savi,Baso Liben,96,13,0.160564358251554,0.0114962801283485,14,0.186223385566589,0.165864376424614,0.156312048996164,0.152271456448312,0.149644493689815,savi
evi,Baso Liben,96,13,0.143269447507611,0.0111340464623844,14,0.167969655152973,0.148557873609277,0.13883322058159,0.135443310503559,0.132823677284698,evi
ndwi5,Baso Liben,96,13,-0.112011502064664,0.0110060047062849,14,-0.0894532976304479,-0.10469960274189,-0.113184149007499,-0.117480121333538,-0.133729588207256,ndwi5
ndwi6,Baso Liben,96,13,-0.111928768236438,0.0176005612838881,14,-0.0773520401434473,-0.0974889069570838,-0.116221584585075,-0.119825192684481,-0.148276034175234,ndwi6
tmpart,Baso Liben,96,14,10.9427287035382,14.6681599120437,15,46.215299476463,12.5620003643391,5.61777838080486,1.44559510375601,0.0338384691446226,tmpart
tmpac,Baso Liben,96,14,0.833131603916303,1.28626266617397,15,3.84175769980302,1.31914140361408,0.0169176572331522,0,0,tmpac
totprec,Baso Liben,96,14,1.15516600281877,1.84276347811208,15,5.93276851687291,1.61126300983605,0.0169176572331522,0,0,pmmc
lst_day,Baso Liben,96,14,40.5998339520405,2.22097651354157,15,44.2071236291791,42.2096259497273,40.5890744468741,39.1603557606637,35.5595531770436,lstd
lst_mean,Baso Liben,96,14,30.0151628422981,1.18548421696968,15,31.868170530635,30.5737122133568,30.0814745291948,29.4352285086937,26.6974505316507,lstm
lst_night,Baso Liben,96,14,19.4138179496305,0.92647569718707,15,21.111755390602,19.9266391111775,19.529217391061,19.038572088052,17.8353478998939,lstn
ndvi,Baso Liben,96,14,0.253093045977067,0.0210531917042808,15,0.292151228379459,0.26115730783771,0.25173752850717,0.235513375336248,0.225153449226518,ndvi
savi,Baso Liben,96,14,0.161347590652905,0.0117112528600171,15,0.188670234023064,0.164111357206704,0.157051906501445,0.152283095775222,0.15079162790434,savi
evi,Baso Liben,96,14,0.144214327515302,0.0114884347477214,15,0.170382131891766,0.147529994234785,0.139611190670902,0.13561081162554,0.133410978861484,evi
ndwi5,Baso Liben,96,14,-0.112258991333414,0.0106785006898343,15,-0.0886049214917376,-0.10741514454137,-0.114996622499815,-0.11940787153853,-0.128218120104626,ndwi5
ndwi6,Baso Liben,96,14,-0.113139629102147,0.0187151116615546,15,-0.0724523367358105,-0.101290887319119,-0.116046218302697,-0.127178674593371,-0.136321082634649,ndwi6
tmpart,Baso Liben,96,15,7.59335222025398,6.60811333367365,15,23.561435570433,11.6680205365523,5.15214418103036,3.0001202038257,0.0676706289326087,tmpart
tmpac,Baso Liben,96,15,0.978489430145186,1.66006885133099,15,5.44958435395787,0.884803071688418,0.355712123365024,0,0,tmpac
totprec,Baso Liben,96,15,1.60139078809727,3.03463892302066,15,10.7963270541617,0.884803071688418,0.355712123365024,0,0,pmmc
lst_day,Baso Liben,96,15,39.861682096263,2.43591240493863,15,45.3752278557199,41.1968037161179,40.1971650119263,38.0028371179433,34.9573369064536,lstd
lst_mean,Baso Liben,96,15,28.8051964366038,2.3463570425813,15,32.8723681469492,30.4416120360546,29.1047185176819,26.9052242101248,25.1103130290819,lstm
lst_night,Baso Liben,96,15,17.8028800944569,3.31123552459248,15,20.8403753224391,20.2751644798794,19.1874786300494,16.6948641927958,10.5445911661594,lstn
ndvi,Baso Liben,96,15,0.255282629235429,0.0212817019880304,15,0.290457827504138,0.275059642611613,0.251245645018134,0.23854250226911,0.221282073894286,ndvi
savi,Baso Liben,96,15,0.163080522744401,0.0117929034275114,15,0.185703949433188,0.173070324990316,0.159445427269896,0.153468112690827,0.150553579900195,savi
evi,Baso Liben,96,15,0.145833683102203,0.0112767646377736,15,0.167348773819696,0.155492863903504,0.142084788849501,0.136313959965452,0.133648500438807,evi
ndwi5,Baso Liben,96,15,-0.111908475093493,0.0110585096449229,15,-0.0930760429972241,-0.104256766235703,-0.112799747843767,-0.115137395707369,-0.132905138683298,ndwi5
ndwi6,Baso Liben,96,15,-0.11409719630715601,0.0221756553219992,15,-0.075958079891999,-0.10332064691758,-0.114665704584743,-0.126638901733417,-0.162392330765877,ndwi6
tmpart,Baso Liben,96,16,8.91558876931491,9.10390418740377,15,31.674878397331,11.2071545120938,5.13277468636582,3.32559085357274,0.409051817202794,tmpart
tmpac,Baso Liben,96,16,0.965330126553719,1.613167339088,15,4.77058772414169,1.27651334327334,1.40869019264099e-4,0,0,tmpac
totprec,Baso Liben,96,16,1.2290433267852,2.0743220468783,15,6.0842446269128,1.27651334327334,1.40869019264099e-4,0,0,pmmc
lst_day,Baso Liben,96,16,40.7081552911958,2.38447354684578,15,45.0732797106214,42.4870649742225,40.4832375432802,38.8110314379571,37.1769717749882,lstd
lst_mean,Baso Liben,96,16,29.4362138583263,2.23385225149178,15,32.6594458964384,30.8524284960993,29.7807953300169,28.1660933109435,23.2127696233298,lstm
lst_night,Baso Liben,96,16,18.2220404880661,2.54614237696498,15,20.8599082202912,19.263738838585,18.6244570152177,17.9081704364975,10.2916786770466,lstn
ndvi,Baso Liben,96,16,0.260424257030235,0.0259004788791988,15,0.297270349508065,0.287384527049839,0.249828082191258,0.241161038164646,0.221213318232269,ndvi
savi,Baso Liben,96,16,0.165487072638517,0.013769046785557,15,0.189386695883921,0.179316744463596,0.162704867474889,0.153048300863222,0.14928869372917,savi
evi,Baso Liben,96,16,0.148399828573378,0.0131589985120373,15,0.171041430209041,0.161397215532138,0.144977986371352,0.136517617458893,0.133553836747153,evi
ndwi5,Baso Liben,96,16,-0.109736017945274,0.00866182151857916,15,-0.0927805167713288,-0.101857540405085,-0.10963638115849,-0.116911502030588,-0.122637321917844,ndwi5
ndwi6,Baso Liben,96,16,-0.112742072837474,0.0216204518960779,15,-0.07075167921571,-0.0951565860053613,-0.113292274054298,-0.129485799321944,-0.145855098306851,ndwi6
tmpart,Baso Liben,96,17,9.06101578815211,14.5647574747896,15,53.0870887959461,10.1295260054857,3.00802595214553,1.38815776279464,0.147606458079781,tmpart
tmpac,Baso Liben,96,17,3.33216625273201,6.7714766457713,15,25.1574697055489,2.14618971492117,0.331269901584125,0.0504836780466598,0,tmpac
totprec,Baso Liben,96,17,4.5405036280037,9.03093359696218,15,26.7882844902082,2.14618971492117,0.331269901584125,0.0504836780466598,0,pmmc
lst_day,Baso Liben,96,17,39.7691922556271,1.97721531485641,15,43.1956236352413,41.6609979072141,39.3476674997775,38.6639320878071,36.0960015477493,lstd
lst_mean,Baso Liben,96,17,28.7943264467894,3.01550235447192,14,31.6066244929652,30.5945445632419,29.8639719790742,28.4405077756684,20.4554904869205,lstm
lst_night,Baso Liben,96,17,17.8315521171841,4.5456265151105,14,21.324376338015,19.7476799391797,19.319136726319,18.2291845493828,4.86174283265026,lstn
ndvi,Baso Liben,96,17,0.265868501000203,0.0336778994896474,15,0.327997501449963,0.290395859220327,0.251404796364614,0.239507452565559,0.224986875479,ndvi
savi,Baso Liben,96,17,0.16735077814452,0.0187468895474827,15,0.199879476123903,0.180652138577338,0.159802121263106,0.150712128069768,0.143726661395372,savi
evi,Baso Liben,96,17,0.15047791009942,0.0185839037752549,15,0.183580803123238,0.163197648541499,0.142285172040148,0.134248682034985,0.1281927831782,evi
ndwi5,Baso Liben,96,17,-0.107074121505222,0.008872795982015,15,-0.0873327473503217,-0.101745146821139,-0.108018025101708,-0.113463073747474,-0.123124000422242,ndwi5
ndwi6,Baso Liben,96,17,-0.107705164428038,0.0221675675463503,15,-0.062408523406313,-0.0926424956495255,-0.107585705006332,-0.120098960096727,-0.156341053449277,ndwi6
tmpart,Baso Liben,96,18,21.6147178300152,22.2176452744352,15,67.2155376346217,34.2890754485818,10.716175687849,4.89607255892212,0.285629062051896,tmpart
tmpac,Baso Liben,96,18,3.44165180409462,10.5529040159711,15,41.4829638295675,1.19170916305352,0.630443831041387,0.0456415511501231,0,tmpac
totprec,Baso Liben,96,18,6.86673952588489,16.3447185013951,15,52.0681316531232,1.70692085573971,0.630443831041387,0.0456415511501231,0,pmmc
lst_day,Baso Liben,96,18,39.3809094546258,2.87045807469795,15,43.0876573913021,42.1894591355954,39.5383479932738,36.7212004782296,34.4649508495859,lstd
lst_mean,Baso Liben,96,18,28.8486716034298,2.6496370589431,14,32.375455100494,30.4481682193622,29.5453150514631,26.8870571795634,23.489633722094,lstm
lst_night,Baso Liben,96,18,18.3403908454238,2.1848388200417,14,21.7292020890991,20.0509547055988,18.2443822669892,16.8483835165651,14.2022784550985,lstn
ndvi,Baso Liben,96,18,0.274707107970945,0.0425087217705766,15,0.392527391665564,0.29484109809247,0.270507617989065,0.240983259775819,0.225898277786681,ndvi
savi,Baso Liben,96,18,0.17089461690296,0.0253631922454044,15,0.242041010106832,0.180949494059287,0.168973280797834,0.151927138652162,0.139294591337421,savi
evi,Baso Liben,96,18,0.154162130784088,0.025532669281086,15,0.226615337356083,0.163284130602721,0.152231828714579,0.134870301544691,0.123899361027111,evi
ndwi5,Baso Liben,96,18,-0.103638022827562,0.0100355840631263,15,-0.0830938048868181,-0.0958506514497023,-0.106433819301829,-0.110671177202029,-0.114920500354268,ndwi5
ndwi6,Baso Liben,96,18,-0.101246124351525,0.0215075710718827,15,-0.0562430466893163,-0.0847950636979659,-0.107447636091561,-0.117256363473807,-0.127181939279706,ndwi6
tmpart,Baso Liben,96,19,24.2436575703706,29.4188889438933,15,112.272767156092,34.8181036740403,15.295354627966,4.09292135375437,0.324110713676431,tmpart
tmpac,Baso Liben,96,19,4.4009837031628,12.0379925282489,15,47.4195176593831,2.64313760650897,0.551247993213158,3.11351146578661e-6,0,tmpac
totprec,Baso Liben,96,19,6.63387817237803,14.9327204294261,15,47.4195176593831,2.64313760650897,0.551247993213158,3.11351146578661e-6,0,pmmc
lst_day,Baso Liben,96,19,38.0419191227043,3.57552959813271,15,43.3333231272041,40.3834061164228,38.2224154304944,35.0996923017686,32.7128865000816,lstd
lst_mean,Baso Liben,96,19,27.1626203999416,3.32304071830636,15,31.70625518778,29.5943567343504,28.0803116181892,24.7488325929727,20.7332038620421,lstm
lst_night,Baso Liben,96,19,16.6423589772275,3.83785476311783,15,20.7103434175759,19.5098311396315,17.6090056153668,14.5678693898153,6.71691953500213,lstn
ndvi,Baso Liben,96,19,0.289156403660818,0.0540358283083565,15,0.433428373710052,0.312003150754756,0.282088249747991,0.243774328622717,0.230856865379361,ndvi
savi,Baso Liben,96,19,0.176994517140723,0.0335204708792862,15,0.266789673519206,0.190953376858535,0.170275078295852,0.151610186621071,0.140842498792639,savi
evi,Baso Liben,96,19,0.160401773122913,0.0336290715516384,15,0.251165435744579,0.173936666685655,0.153599816309009,0.135626555077362,0.124320889351412,evi
ndwi5,Baso Liben,96,19,-0.09734129118694,0.0170286223354976,15,-0.0587871423730824,-0.0887865686679678,-0.103545550406545,-0.112270702885964,-0.116991306521505,ndwi5
ndwi6,Baso Liben,96,19,-0.0870265546909114,0.0382403267506353,15,0.00372232433840454,-0.0658012871164846,-0.0983828918002352,-0.121296218177126,-0.129462143853926,ndwi6
tmpart,Baso Liben,96,20,28.1753936930109,27.9423116948534,15,74.5508348047486,58.730351670332396,17.7951077585556,2.90883285488044,1.25072310918639,tmpart
tmpac,Baso Liben,96,20,6.35301519984401,9.06663919574654,15,28.333110817752,6.8051642111582,4.27921228188515,0.510370544324254,0,tmpac
totprec,Baso Liben,96,20,7.37565161726083,9.26736769715123,15,28.333110817752,7.20303617572812,4.86515449784988,0.683681096730394,0,pmmc
lst_day,Baso Liben,96,20,36.9639844874056,4.75547012679944,15,44.7611821984386,41.5200885323201,35.8668441368468,32.6380909844619,29.9582484162631,lstd
lst_mean,Baso Liben,96,20,26.9784072085961,3.18976161251803,15,31.8632720775353,28.7845482933127,27.7280824873832,24.3689389215022,20.8793798743092,lstm
lst_night,Baso Liben,96,20,17.012382965015,3.16123487262238,15,20.5778909789394,19.3916637987777,18.4466973073056,15.8191080403144,11.302699258794,lstn
ndvi,Baso Liben,96,20,0.304526646182291,0.0647398977826981,15,0.443511409814349,0.347322624495207,0.29119200505038,0.258094430467694,0.221690701591438,ndvi
savi,Baso Liben,96,20,0.185281052325996,0.0410858287149637,15,0.274774295566332,0.211115081065176,0.175327806194084,0.156227737404611,0.136096868044471,savi
evi,Baso Liben,96,20,0.168662773293941,0.04109059915328,15,0.258506452073853,0.193706757986838,0.157912621234425,0.139593730775498,0.119978191997843,evi
ndwi5,Baso Liben,96,20,-0.090335235811803,0.0210749156370668,15,-0.0496729703904979,-0.0737776984582256,-0.0980040810849514,-0.107924068577618,-0.111888948316996,ndwi5
ndwi6,Baso Liben,96,20,-0.0709831234603484,0.0489274403965973,15,0.0232816932752305,-0.0273908875513183,-0.0933493935484759,-0.105983258271881,-0.125126421773324,ndwi6
