wid,woreda,doy,year,lst_day,lst_night,lst_mean
71,Menz Mama Mider,31.0,2012.0,33.24723502032297,8.896697303451683,21.071966161887335
84,Menz Lalo Mider,31.0,2012.0,34.45948055862558,10.634686627147628,22.547083592886608
139,Shewa Robit,31.0,2012.0,36.84731308411219,16.312375389408132,26.579844236760163
72,Tarma Ber,31.0,2012.0,32.45961867011474,12.902978499410047,22.681298584762395
73,Mojana Wodera,31.0,2012.0,35.07498601212086,10.743953638399395,22.909469825260103
83,Menz Qeya Gebreal,31.0,2012.0,36.18692521068162,13.60183294728916,24.894379078985374
63,Mida Woremo,31.0,2012.0,38.998733723257594,18.040292076781817,28.5195129000197
64,Merehabete,31.0,2012.0,37.72211516626706,18.696358594121307,28.209236880194158
66,Moretina Jiru,31.0,2012.0,35.913054304804696,15.412730481041754,25.662892392923194
81,Basona Worena,31.0,2012.0,34.4484551843333,9.061619857921722,21.755037521127534
85,Seya Deberna Wayu,31.0,2012.0,35.475211557869976,9.235880876254155,22.355546217062074
65,Ensarona Wayo,31.0,2012.0,36.46821754337247,16.894495456636296,26.681356500004377
75,Angolelana Tera,31.0,2012.0,33.466585926224155,6.563634498129626,20.015110212176882
76,Asagirt,31.0,2012.0,32.91657846645274,11.5201440484052,22.218361257428956
77,Ankober,31.0,2012.0,32.12020484128801,13.737126512902524,22.928665677095267
82,Debre Birehan Town,31.0,2012.0,33.747657108313405,5.172673535364184,19.460165321838797
79,Berehet,31.0,2012.0,35.07006442710412,18.079134655562818,26.57459954133347
80,Minjarina Shenkora,31.0,2012.0,36.59066005137302,15.9349451613561,26.2628026063646
78,Hagere Mariam Kesem,31.0,2012.0,33.60688641504818,11.538959538216423,22.57292297663226
96,Baso Liben,31.0,2012.0,37.939055669311045,17.54272406117419,27.740889865242643
93,Debre Elias,31.0,2012.0,37.62489659483467,16.644370389866786,27.13463349235069
95,Gozamin,31.0,2012.0,37.539701004491555,13.403315475704396,25.471508240097958
102,Aneded,31.0,2012.0,36.66845736307269,13.060072956457512,24.864265159765097
97,Awabel,31.0,2012.0,36.12705722174441,13.66076031117684,24.893908766460626
99,Shebel Berenta,31.0,2012.0,37.00730545332034,18.777356502232582,27.892330977776428
98,Dejen,31.0,2012.0,36.06002833840635,16.791383827969216,26.425706083187773
92,Debaytelatgen,31.0,2012.0,34.27421247729099,7.2641361993136995,20.769174338302363
91,Enemay,31.0,2012.0,35.244920732790625,11.2117705274379,23.228345630114227
101,Sinan,31.0,2012.0,32.77559615232717,7.558499811302564,20.167047981814857
110,Dembecha,31.0,2012.0,36.5308306706745,13.114435713553155,24.822633192113805
94,Machakel,31.0,2012.0,35.47514654997481,10.593747287797864,23.03444691888633
100,Debre Markos Town,31.0,2012.0,34.45194547996275,9.222339235787539,21.837142357875138
116,Finoteselam Town,31.0,2012.0,37.8183939965849,14.707487193313595,26.262940594949256
112,Burie Zuria,31.0,2012.0,37.49547434171768,16.13386639394914,26.814670367833443
130,Guagusa Shekudad,31.0,2012.0,34.604571265885085,10.845826798146884,22.725199032015976
125,Banja,31.0,2012.0,33.149928732324376,10.399133713528089,21.774531222926264
