wid,woreda,doy,year,ndvi,savi,evi,ndwi5,ndwi6
41,Lasta,358.0,2018.0,0.3030019907442428,0.16126093254266027,0.14864861091788137,-0.0503760015389839,0.00458357880990287
120,Gazgibla,358.0,2018.0,0.3186217223827027,0.1680290709509886,0.15417056907378593,-0.04597971581649166,0.02085237335028233
35,Mekit,358.0,2018.0,0.32751809527585046,0.18841060728057285,0.17311791001155646,-0.052988348709231914,0.009130082176610595
36,Wadla,358.0,2018.0,0.35454260556096634,0.21328960318384707,0.1974767236288747,-0.06569971054956096,-0.0025608755430467063
32,Bugna,358.0,2018.0,0.31013433280314917,0.1725766609860041,0.15605868150464514,-0.06871277469657645,-0.027213863204845024
119,Dehena,358.0,2018.0,0.29986183957350176,0.16877966778135853,0.1520188830165099,-0.06287206089804066,-0.018413564304573315
117,Zequala,358.0,2018.0,0.22020287877792682,0.12628848471676635,0.11352964459468237,-0.04197909212863692,-0.010139320743863846
118,Seqota,358.0,2018.0,0.2587914021469298,0.15356413703929558,0.13779110501881134,-0.061513997180243495,-0.018078138712369664
123,Sekota Town,358.0,2018.0,0.2475420987946329,0.14577238152465255,0.1310539464807624,-0.0474061664889347,-0.0041237863145217254
122,Sehela,358.0,2018.0,0.2101833201392976,0.11755203728804033,0.1071336720655407,-0.024795962515336934,0.006670349315137574
1,Beyeda,358.0,2018.0,0.32709315492772895,0.17651290003313236,0.16208718185228466,-0.07143997186000779,-0.01767836520464839
2,Janamora,358.0,2018.0,0.2982959198854094,0.16771167740917903,0.15329177683366788,-0.06662252943703229,-0.016944744850746107
16,Misrak Belesa,358.0,2018.0,0.23489314988734245,0.13177886499747898,0.11845545321361024,-0.06501780117201515,-0.048812538630795786
21,Ebinat,358.0,2018.0,0.3097596916371923,0.1714303526459924,0.15544439594806614,-0.04841197587062447,0.0012178511087459082
8,Wogera,358.0,2018.0,0.3459266450769904,0.20062556962461608,0.1862693721145389,-0.05478255266420632,0.007309305797893305
15,Mirab Belesa,358.0,2018.0,0.26949689751421385,0.15006643193413235,0.13706371920056523,-0.03992284210082875,0.005989827320120902
3,Debark,358.0,2018.0,0.38174293473502086,0.22320874087518566,0.20549097124641627,-0.07155029080965007,0.002138584061629674
4,Dabat,358.0,2018.0,0.3827240130048939,0.22507723690576628,0.20892325325733968,-0.07398791518932414,-0.006964963516639225
19,Tach Armachiho,358.0,2018.0,0.3847262940360376,0.22648373635203878,0.20793167761799117,-0.11241957707803141,-0.05298224554211797
6,Tegede,358.0,2018.0,0.37376487475022924,0.22555810782619332,0.2077555514558374,-0.11166959707194896,-0.05191423133788042
7,Lay Armachiho,358.0,2018.0,0.4461769201780986,0.2608869185051328,0.24314544756653345,-0.07486608811133409,0.0191133589300117
17,Gondar Town,358.0,2018.0,0.36106618807508656,0.21382089940513033,0.1973552577536907,-0.05987250796220858,-0.0015132572604999726
9,Gondar Zuria,358.0,2018.0,0.4089650267467073,0.24077440193890115,0.22530450479966604,-0.03742149517128935,0.05394179785965652
22,Libokemkem,358.0,2018.0,0.3953575358587952,0.23138273779070506,0.21595237598908637,-0.03997028841655742,0.041755736657285235
10,Denbia,358.0,2018.0,0.4596925023621315,0.2721197513902331,0.26033316992728567,-0.030748466364549185,0.08177574163930676
23,Fogera,358.0,2018.0,0.4070720566798671,0.23842444072799449,0.22307753055693097,-0.0499126941601455,0.026312472128841347
24,Farta,358.0,2018.0,0.43152660639194323,0.25049456216989263,0.23494447849507497,-0.04936272090967093,0.039328367443705194
25,Lay Gayint,358.0,2018.0,0.3609702383575841,0.20662097463386495,0.19182975936101412,-0.05833665159581901,0.008263972661348176
26,Tach Gayint,358.0,2018.0,0.2838427946542055,0.16270822370018406,0.14804317321169236,-0.039501188072548106,0.013802884379907883
27,Simada,358.0,2018.0,0.28558831273203233,0.16020875138943913,0.14741265276578536,-0.03886720301882858,0.010240991749544178
43,Mekedela,358.0,2018.0,0.3094760087986932,0.1697467698376483,0.15591195517573944,-0.045214502573168565,0.011109413920462921
53,Sayint,358.0,2018.0,0.35412214643727336,0.1891887253842509,0.17439856165391682,-0.05105368026173453,0.017114388262652647
28,Estea,358.0,2018.0,0.3737015824381653,0.21896860641148708,0.20243006464829266,-0.06121484819941521,0.006070566659061504
31,Andabiet,358.0,2018.0,0.3163499607672207,0.17930855934890388,0.1618843501247953,-0.059793330903063414,-0.008147310626341721
30,Debre Tabor Town,358.0,2018.0,0.467026137178391,0.2758863099910334,0.2591417297033007,-0.050462274957705555,0.04168930802218119
29,Dera,358.0,2018.0,0.35170453178496075,0.20128819220772806,0.18142277200868323,-0.07152844103838611,-0.020233166222974903
104,Bahir Dar Zuria,358.0,2018.0,0.4144051251341076,0.23836217241686608,0.22136463923231806,-0.07419885837694706,-0.006615558264792111
137,Bahir Dar Town,358.0,2018.0,0.3729511257201315,0.222925916706619,0.20679625270814386,-0.07789306664609492,-0.027347924245618563
105,Yilmana Densa,358.0,2018.0,0.42834387481850417,0.24193748115533162,0.22387026466894844,-0.05227952110320933,0.04038763193696026
87,Hulet Iju Enesie,358.0,2018.0,0.39856791684905946,0.2307572334001316,0.21284881648141216,-0.05794223835400421,0.03044121784437378
114,Gonji Kolela,358.0,2018.0,0.3329962325513509,0.1885207583397805,0.17142940764783557,-0.053658416176917585,0.008839083008953303
109,Dega Damot,358.0,2018.0,0.4994234733618479,0.28994239848499764,0.2734069655688068,-0.04619601439958814,0.0871036442144247
106,Mecha,358.0,2018.0,0.4791069543233761,0.2783209944671134,0.2603890872966673,-0.07246412949910679,0.022898332731163196
108,Quarit,358.0,2018.0,0.4693310119816908,0.2713711591972875,0.253677213621913,-0.059893022695942856,0.04781028000759004
107,Sekela,358.0,2018.0,0.5295502075796075,0.3050028334284009,0.2852895408493958,-0.06962174202495594,0.054535622267127694
111,Jabi Tehnan,358.0,2018.0,0.4820791032751836,0.2715980917670268,0.25369040891703426,-0.0828887687789284,0.0033424448488586504
86,Bibugn,358.0,2018.0,0.5216023790563284,0.30065277868884527,0.28468178589556065,-0.035083118893514835,0.11510730322401383
90,Enarji Enawuga,358.0,2018.0,0.3311316687250471,0.19162707225842077,0.17639368291780577,-0.049189885370804966,0.016458297609683155
88,Goncha Siso Enese,358.0,2018.0,0.36732240853590814,0.20923688380431898,0.19170622137907325,-0.055884639127643014,0.01965791131772917
89,Enebse Sar Mider,358.0,2018.0,0.28749884393113995,0.15955015842311468,0.1467365063824351,-0.04208251788565008,0.0013231664439198227
61,Mehal Sayint,358.0,2018.0,0.35070814866963945,0.19397508281189885,0.17963497337519937,-0.041784313418960294,0.03589766032864823
54,Borena,358.0,2018.0,0.3355197361985574,0.1956072358994001,0.18127525109457734,-0.05551108686470763,0.012779599862782083
58,Wogedi,358.0,2018.0,0.32345510944744116,0.19118564274492209,0.1761983123380685,-0.05509062829934924,2.1228146297991256E-4
52,Legambo,358.0,2018.0,0.34342964090244343,0.20072666510527024,0.18519507271713706,-0.07548332856336105,-0.015875656378381123
55,Kelela,358.0,2018.0,0.31946977064236576,0.19088570647569578,0.17505864084090678,-0.05812803028046399,-0.007703917443120277
62,Legehida,358.0,2018.0,0.31668533728327825,0.1884576105617232,0.17413115071019902,-0.05228954396254856,0.01927885658036788
56,Jamma,358.0,2018.0,0.30507708038052833,0.1830855456455212,0.17033859326158127,-0.06081826650239438,0.0010253340394724012
44,Tenta,358.0,2018.0,0.33585301626107333,0.1891713814267717,0.17534346777769627,-0.06355517500859997,-0.005615571423065457
51,Dessie Zuria,358.0,2018.0,0.37488880408123615,0.21408116495614307,0.2007387452275871,-0.07013672693347058,0.006491361972512963
42,Dawunt,358.0,2018.0,0.29531542273573363,0.16844146688025322,0.1557072395555576,-0.042555143886850014,0.0143653776450018
45,Kuta Ber,358.0,2018.0,0.37925045213989367,0.2122047889742576,0.20006242605550936,-0.04011005486885761,0.04820630325631311
60,Dessie Town,358.0,2018.0,0.5027493565124571,0.2855903728824856,0.2761921177196833,-0.030570224659830017,0.10533548247823941
47,Tehulederie,358.0,2018.0,0.47834317815903404,0.2664274532643103,0.256131937646649,-0.022267719042454455,0.10923444880635413
59,Kombolcha Town,358.0,2018.0,0.4640193941574891,0.26680194352950726,0.2575834744976155,-0.02729173976883102,0.09599238732560496
50,Alebuko,358.0,2018.0,0.36913441782341194,0.21458719441630816,0.20026600197443425,-0.049661627757732855,0.03390485240307028
57,Wore Illu,358.0,2018.0,0.30645024573479956,0.18665321843146818,0.17333017061473763,-0.06556129829963385,-0.006649810331143851
68,Gishe Rabel,358.0,2018.0,0.3132896073090311,0.17917628066899402,0.1652538915599916,-0.057712955935646626,0.009801060923876396
67,Menz Gera Mider,358.0,2018.0,0.33343388671114027,0.19714313935278371,0.1846135991824701,-0.08769029625843391,-0.031153320065072806
69,Antsokiya Gemza,358.0,2018.0,0.5189695659429192,0.2934586796110059,0.284369645081851,-0.022054630894256202,0.11817596581621576
136,Kemisie Town,358.0,2018.0,0.36531430172531104,0.23522983088583704,0.22994502686608467,-0.04678398065895058,0.029461152145641947
71,Menz Mama Mider,358.0,2018.0,0.3604530013217596,0.21600293867431777,0.2040600974177143,-0.05580636748762732,0.025738852825491824
84,Menz Lalo Mider,358.0,2018.0,0.315165544443187,0.18288767351374097,0.17021498148181238,-0.05973197025795977,0.009512358670325207
139,Shewa Robit,358.0,2018.0,0.3819773783395125,0.23335199951836005,0.22934736831119673,-0.021586404566607563,0.05948709100611147
72,Tarma Ber,358.0,2018.0,0.46008590489546786,0.27763090762322284,0.26990305558635375,-0.02243927233298568,0.10609438792007539
73,Mojana Wodera,358.0,2018.0,0.31409652368203195,0.18817157773868987,0.17614465323479456,-0.04730361122755608,0.023315559946481056
83,Menz Qeya Gebreal,358.0,2018.0,0.32915598117284606,0.1926888960590977,0.17886407040028088,-0.05845329663706476,0.009831096287133655
63,Mida Woremo,358.0,2018.0,0.3091538207020131,0.19294610229451775,0.17693568638648055,-0.0695302835437679,-0.019708759922475658
64,Merehabete,358.0,2018.0,0.3210781331865447,0.20132759751629115,0.18631223756734241,-0.06468626578749474,-0.005562815277096172
66,Moretina Jiru,358.0,2018.0,0.30567476416737455,0.18099290607266075,0.16806157657355292,-0.05103919725145052,0.01783522927921964
81,Basona Worena,358.0,2018.0,0.3443036472760856,0.20584335507211388,0.19183694367040033,-0.06491917592158813,0.003933293614094619
85,Seya Deberna Wayu,358.0,2018.0,0.2860118578615086,0.16879325691096098,0.15734493170680097,-0.08454121853758405,-0.041569052028676085
65,Ensarona Wayo,358.0,2018.0,0.3073173456374626,0.19372276201307584,0.17990040869015228,-0.05320935239942373,0.017487080918445048
75,Angolelana Tera,358.0,2018.0,0.34450910413470825,0.21180418618124827,0.19713684031083512,-0.112303551035217,-0.0789870625036332
76,Asagirt,358.0,2018.0,0.43067196428462456,0.2511870077537421,0.23895964804542297,-0.048584365058615964,0.055077170349984855
77,Ankober,358.0,2018.0,0.4787814425273486,0.2917843341246817,0.28460871606735333,-0.022130414488156214,0.10945869424662977
82,Debre Birehan Town,358.0,2018.0,0.3160670548694264,0.2036300288702927,0.18886075861633103,-0.12455525103839625,-0.1083369416881381
79,Berehet,358.0,2018.0,0.32280270953752427,0.19707581713393593,0.1881770787154216,-0.05834388828333979,0.0015030262258862441
80,Minjarina Shenkora,358.0,2018.0,0.25546194642217895,0.16258918808493664,0.15335302195291411,-0.09182690143179774,-0.07635211682508264
78,Hagere Mariam Kesem,358.0,2018.0,0.3176996756220275,0.19751295954874318,0.18390350187859958,-0.057070779671000854,0.0172005820433817
96,Baso Liben,358.0,2018.0,0.3389245357332715,0.20831002484261985,0.18920656687570647,-0.10428694902632751,-0.06295265184173143
93,Debre Elias,358.0,2018.0,0.36508520749429374,0.21524594361659719,0.19555474296723196,-0.11972575996382569,-0.07505375507400956
95,Gozamin,358.0,2018.0,0.3825234006782866,0.233556748740775,0.21354948475341737,-0.0925047027313479,-0.028252823761967347
102,Aneded,358.0,2018.0,0.36212123119470374,0.22963025657138691,0.21054350316199505,-0.08670130170439684,-0.022765085357713512
97,Awabel,358.0,2018.0,0.3689346877132039,0.23319979180788394,0.21589158516364357,-0.0777745257084953,-0.004245568551150481
99,Shebel Berenta,358.0,2018.0,0.3400286454917341,0.20717099948038875,0.1934095663617193,-0.059580401131220755,-0.004160059164235172
98,Dejen,358.0,2018.0,0.3621763948769046,0.22746446021795613,0.2132014238296584,-0.05828183761354896,0.019146799160798908
92,Debaytelatgen,358.0,2018.0,0.4416806179624304,0.26927258173993995,0.2552693635257826,-0.06292256779746884,0.04747289064632295
91,Enemay,358.0,2018.0,0.39822982233685034,0.2410144696751948,0.22636499250751288,-0.028549322824013526,0.07752319290857237
101,Sinan,358.0,2018.0,0.4931447123255586,0.2940520102879236,0.2765886560178806,-0.054360233492804166,0.07993251717273679
110,Dembecha,358.0,2018.0,0.4805156246977217,0.2772496197142148,0.25849242521458515,-0.0873578335008328,0.007038428476388593
94,Machakel,358.0,2018.0,0.4623587753766314,0.27147253546230676,0.2497645661482742,-0.08355612398960997,0.012764819270747206
100,Debre Markos Town,358.0,2018.0,0.41067830854514903,0.2536466098869405,0.23071229079121577,-0.0735048403905064,0.01076645244305528
116,Finoteselam Town,358.0,2018.0,0.4297143955319686,0.23889924198763282,0.22090028680110196,-0.08956344633309538,-0.025832996464227948
112,Burie Zuria,358.0,2018.0,0.4407030265194405,0.2589562381941993,0.24187676660890572,-0.09598064393525732,-0.019718716408829703
130,Guagusa Shekudad,358.0,2018.0,0.5743209913820992,0.3396782045385868,0.3239784624188238,-0.059947228588885605,0.08339356774840685
125,Banja,358.0,2018.0,0.6606069198452069,0.38691871505742775,0.3730437843477364,-0.04169393563053027,0.1515805778821198
126,Ankesha,358.0,2018.0,0.48449586738783107,0.2807554502409226,0.26241719286455784,-0.08842441169496246,0.003834100049111047
113,Womberma,358.0,2018.0,0.37248927814650973,0.21069670337064036,0.19404805713559806,-0.1333099508432454,-0.1028545743993823
127,Guangua,358.0,2018.0,0.4524646838366457,0.2578930785132031,0.23973685028280262,-0.10896429285995275,-0.028864586976622912
13,Quara,358.0,2018.0,0.35479403155896416,0.20225809710298487,0.18558827976619013,-0.12124248673600152,-0.0692034506007762
129,Jawi,358.0,2018.0,0.39678227703345675,0.23328065132959927,0.21871888346586515,-0.12218771004423092,-0.05933675675968076
115,South Achefer,358.0,2018.0,0.44852237252856303,0.27019827959869813,0.2516672294315289,-0.09191690038078079,-0.016480738679889466
124,Dangila,358.0,2018.0,0.5172681412791941,0.30125155367930545,0.28325686742880196,-0.07201941925899963,0.039766939303934115
128,Fagita Lekoma,358.0,2018.0,0.6718056642730845,0.3943562884465763,0.38226225297399075,-0.03508705656738253,0.1558236279146829
103,North Achefer,358.0,2018.0,0.41701937004043543,0.2545993406250844,0.23832269941943102,-0.07279514919257939,6.98684089725361E-4
14,Alefa,358.0,2018.0,0.41243331494762914,0.24545621820427832,0.2259577510377152,-0.09396387723197015,-0.013734723828652469
20,Takusa,358.0,2018.0,0.3768268116111355,0.22798621867567484,0.21018640341420572,-0.10460957787816745,-0.0352462982857445
12,Metema,358.0,2018.0,0.3456075886758904,0.20515076422453002,0.18892402230127447,-0.1111163489093715,-0.054006979348683225
11,Chilga,358.0,2018.0,0.4258184842295577,0.24851713856665658,0.22935043378752945,-0.10168042045897135,-0.019090276002324803
5,Mirab Armachiho,358.0,2018.0,0.3055904324002554,0.18277077175557177,0.16720785394279233,-0.09807996440140603,-0.049588317541087876
0,Adarkay,358.0,2018.0,0.4437764449432517,0.25035865245120964,0.23276458683885548,-0.07927759596562885,0.021901313969334486
18,Telemt,358.0,2018.0,0.3036606209737437,0.16263802573729913,0.1492645142203774,-0.05243156723811654,-8.363137074713761E-4
74,Kewet,359.0,2018.0,0.3679742090137258,0.22048101942072365,0.2117563295144506,-0.04623954060858347,0.033227371546808965
133,Jilie Timuga,359.0,2018.0,0.3324826726832315,0.20127510858994566,0.190003317541029,-0.06820630249923236,-0.016501221812988975
70,Efratana Gidim,359.0,2018.0,0.45207850190645327,0.2732601516565608,0.26465935167313015,-0.036931209185324734,0.07619311897230602
134,Artuma Fursi,359.0,2018.0,0.4226891689199937,0.25594773607177634,0.24735876085135527,-0.04710763367106276,0.05505845348794413
131,Dewa Chefa,359.0,2018.0,0.4902027237323418,0.300373296973981,0.29388660046447723,-0.04269945752535559,0.0882077713184784
135,Dewa Harewa,359.0,2018.0,0.36431831119246766,0.22090460182183883,0.21011838489485773,-0.0538578131411748,0.02458950825924603
132,Bati,359.0,2018.0,0.36568659575492907,0.22232094463796392,0.21345959117505636,-0.02174981462472275,0.07656694329584923
138,Aregoba Sp. Wo.,359.0,2018.0,0.40251719179266354,0.25084870839556805,0.24167197956379122,-0.040898885183950004,0.06194271982266611
49,Kalu,359.0,2018.0,0.4253913038135533,0.2530808881894971,0.24393454233040018,-0.037526459186099044,0.07832092152228522
48,Worebabu,359.0,2018.0,0.4012852367716798,0.23995106274213998,0.2320198374462197,-0.020043248393080675,0.08676597561244849
121,Abargelie,359.0,2018.0,0.22158528960946972,0.1407013154562365,0.12429082514980735,-0.09072904330334468,-0.07670987973464041
33,Raya Kobo,359.0,2018.0,0.3898602787076908,0.2246681129398971,0.2148988381025448,-0.02130193537843068,0.07842947651619954
39,Habru,359.0,2018.0,0.4145314728041127,0.23973309937112655,0.23015920588529884,-0.021444781953795226,0.0870461773141039
38,Guba Lafto,359.0,2018.0,0.4070991492662382,0.22326993260830827,0.21235245228649846,-0.04552771097403782,0.044992174455908585
34,Gidan,359.0,2018.0,0.35406004116794365,0.18800598452890552,0.17640588176878258,-0.04643302011457424,0.027364987261284765
40,Woldia Town,359.0,2018.0,0.44671806414777226,0.24619168284412601,0.2349493742805042,-0.01808469789736188,0.10542316610023106
46,Ambassel,359.0,2018.0,0.389014052273615,0.20968404389157708,0.19752680423206617,-0.035344092944522267,0.05846723320489785
37,Delanta,359.0,2018.0,0.32585267715888916,0.18789343175013742,0.17650526722729584,-0.059310503264781066,-6.820027627545738E-4
140,Kobo Town,359.0,2018.0,0.3719338995686585,0.2116421247071155,0.20012722294387636,-0.013304463065832257,0.061398876848192
41,Lasta,359.0,2018.0,0.29743302084075607,0.15881064819238513,0.14632809404221306,-0.0507067659572716,0.002100280147025913
120,Gazgibla,359.0,2018.0,0.313950326541928,0.16605053204644563,0.1523407494337463,-0.04622236959747694,0.018423971836236442
35,Mekit,359.0,2018.0,0.3200901459956724,0.18490611834528392,0.1697809528016463,-0.05406503252330011,0.0062575014652409625
36,Wadla,359.0,2018.0,0.34708115563024455,0.20942837103400264,0.19360257864852135,-0.06662975158130327,-0.006530160877023938
32,Bugna,359.0,2018.0,0.30363128105247944,0.1693370618758512,0.1529925172537517,-0.06931176998359061,-0.029558844160938423
119,Dehena,359.0,2018.0,0.2945392160597576,0.16642229698526564,0.14981499379044483,-0.06333067125575469,-0.020939700687479093
117,Zequala,359.0,2018.0,0.21519177350439267,0.12395093107238411,0.1113590332007014,-0.04364084430117536,-0.013144618905540903
118,Seqota,359.0,2018.0,0.2546586923235469,0.15165437481386237,0.13594463277050806,-0.06220205799306594,-0.020224097113107103
123,Sekota Town,359.0,2018.0,0.24442188553905594,0.1445814996698015,0.12980704011505922,-0.04759356100723827,-0.004825519106473454
122,Sehela,359.0,2018.0,0.2065189268920024,0.1156647664181952,0.10528598325540592,-0.025644062166578427,0.0037313715937947025
1,Beyeda,359.0,2018.0,0.3224852928711384,0.17422528560510023,0.15987857127131985,-0.07153910997047695,-0.02146306599036927
2,Janamora,359.0,2018.0,0.294052305061652,0.16583189894148723,0.15152322142640234,-0.066888028144935,-0.01946933208943534
16,Misrak Belesa,359.0,2018.0,0.23032530491927306,0.1296931771502263,0.11651909031140194,-0.06574125162033237,-0.050395096191859064
21,Ebinat,359.0,2018.0,0.3041177255559222,0.16912261548574375,0.15326126100523824,-0.04921866493622166,-0.001140470633612724
8,Wogera,359.0,2018.0,0.3406403999480178,0.19825197123014315,0.18393462022885107,-0.055362592428577044,0.004566278146066997
15,Mirab Belesa,359.0,2018.0,0.2636838617493816,0.14719691682514896,0.13428314067404354,-0.04091583110899927,0.002712450977845687
3,Debark,359.0,2018.0,0.37682209914687254,0.2211039789777705,0.20337248298935923,-0.07227889745442355,-2.9843665627563476E-4
4,Dabat,359.0,2018.0,0.37789522092117084,0.2230886403482729,0.2068981990897249,-0.07450329750388054,-0.009308077461843785
19,Tach Armachiho,359.0,2018.0,0.37852352278527446,0.22359231551131867,0.20496907072827614,-0.11370229775868296,-0.05616282327944553
6,Tegede,359.0,2018.0,0.36864495234338196,0.22334583315078496,0.20545373274635811,-0.11236692803418372,-0.05411540492909831
7,Lay Armachiho,359.0,2018.0,0.4402685176009237,0.2587509040226236,0.24094507193052325,-0.07559017546196818,0.01590231852057945
17,Gondar Town,359.0,2018.0,0.35291720197085186,0.20972972410595173,0.19324546163948883,-0.061455273674714456,-0.005579114320337733
9,Gondar Zuria,359.0,2018.0,0.40026444777513415,0.23636352438178662,0.22083697222975787,-0.03880952957503979,0.04976052665377958
22,Libokemkem,359.0,2018.0,0.389059783611735,0.22860065310389432,0.21318580531661774,-0.04033077479521865,0.04003170196278595
10,Denbia,359.0,2018.0,0.4521005434512704,0.2683730948362769,0.2564220284526741,-0.03126778584190186,0.07782818173609991
23,Fogera,359.0,2018.0,0.4012069209924329,0.23620420421659383,0.22101414219617335,-0.050193659473266365,0.0259925837996715
24,Farta,359.0,2018.0,0.4225776167664094,0.24650802920640635,0.23096011238512687,-0.050664550355650755,0.03571162706194801
25,Lay Gayint,359.0,2018.0,0.3531421041933752,0.20303156637776418,0.1883755130702422,-0.05936974417484791,0.005556421148787389
26,Tach Gayint,359.0,2018.0,0.27812284137225984,0.1595597760982673,0.1450431654702835,-0.039915292808780166,0.011855246766612626
27,Simada,359.0,2018.0,0.2792558008647817,0.1572885681562202,0.1446323985302635,-0.03919939969669008,0.00835213684975253
43,Mekedela,359.0,2018.0,0.3029657314631766,0.16696720587988104,0.1532988362454661,-0.04579632802907929,0.011101072463025817
53,Sayint,359.0,2018.0,0.3458131949130721,0.1858058449144441,0.1711825847182337,-0.05191202590922944,0.01365218029078136
28,Estea,359.0,2018.0,0.3654585898658236,0.21536563625811847,0.19895768204144512,-0.06151538404430587,0.0033360729140596876
31,Andabiet,359.0,2018.0,0.31039037219780663,0.1768641528685853,0.15948335488883217,-0.05983618380634117,-0.008465325674623802
30,Debre Tabor Town,359.0,2018.0,0.4563981945890105,0.27093061990561434,0.25411064732526806,-0.05214749459881375,0.03792000937754564
29,Dera,359.0,2018.0,0.34487751658967913,0.19885617401332367,0.179070041517492,-0.07221314725282849,-0.021756047913631893
104,Bahir Dar Zuria,359.0,2018.0,0.40803382897638274,0.23617558499252084,0.21922090184832793,-0.07510693455477624,-0.009427723226418766
137,Bahir Dar Town,359.0,2018.0,0.3655735289591033,0.21980086260552645,0.20375410420829235,-0.0788880691749074,-0.03026258752626972
105,Yilmana Densa,359.0,2018.0,0.42155266957727777,0.2395566956663006,0.2214990922613116,-0.053698412833455784,0.03722726991721671
87,Hulet Iju Enesie,359.0,2018.0,0.39447483624417395,0.2296986083379453,0.21202995532264599,-0.05960641348822092,0.02883016625030522
114,Gonji Kolela,359.0,2018.0,0.3276285704372543,0.1864648192531002,0.16946375331986085,-0.05420649298428354,0.006975264067206245
109,Dega Damot,359.0,2018.0,0.4976608471577345,0.29199980426765093,0.2758933814547585,-0.04630661617520262,0.08799685190813626
106,Mecha,359.0,2018.0,0.47160202694795317,0.27501749897582745,0.2569643589427812,-0.07493353396214897,0.01774544414589704
108,Quarit,359.0,2018.0,0.4610761930501725,0.26800983789346067,0.25038705340692713,-0.06099890284193214,0.0433988272082752
107,Sekela,359.0,2018.0,0.5198728846596282,0.3009120197020702,0.2810429867572072,-0.07067018686549673,0.04909338967871499
111,Jabi Tehnan,359.0,2018.0,0.47273168765255213,0.26741337503662344,0.24937051857278145,-0.08464616939129038,-0.003035250918505601
86,Bibugn,359.0,2018.0,0.5181133683946859,0.3021582690453194,0.28684264320905134,-0.035482403713921605,0.11459323632750855
90,Enarji Enawuga,359.0,2018.0,0.32393254322234516,0.1878960103520497,0.1727377517807275,-0.049912016383732945,0.012998437082063231
88,Goncha Siso Enese,359.0,2018.0,0.3578190073011681,0.20510836370682323,0.18774557141855558,-0.05723533909439993,0.016382351887958488
89,Enebse Sar Mider,359.0,2018.0,0.281156161117441,0.15636710342863247,0.14368150455368267,-0.042395264587729714,-0.001188234579706854
61,Mehal Sayint,359.0,2018.0,0.3423374228432496,0.19012835502919023,0.1759298020584846,-0.04207990470769153,0.03191635052502289
54,Borena,359.0,2018.0,0.3293484789754413,0.19199159450581452,0.17769813024793024,-0.05564653183073822,0.009758395590532544
58,Wogedi,359.0,2018.0,0.31559684814901073,0.18679494518135617,0.17198060126005255,-0.05646997610508135,-0.0036838731116151926
52,Legambo,359.0,2018.0,0.3352266859477841,0.19647656458691687,0.1810998298918477,-0.0764476005587094,-0.019458685765983103
55,Kelela,359.0,2018.0,0.3121336485440057,0.18694470671563726,0.17129705335587495,-0.05921147024664862,-0.009249802367351569
62,Legehida,359.0,2018.0,0.3081773164603418,0.18375949967655975,0.1696357806687561,-0.053418680069954726,0.01712676159657185
